inst/#,actual,predicted,probability
3772,0.0,0.000,0.9923550647695901
3773,0.0,0.000,0.9244164953440561
3774,1.0,0.000,0.7284587378640777
3775,1.0,0.000,0.5948018747337026
3776,0.0,0.000,0.9244164953440561
3777,0.0,0.000,0.9244164953440561
3778,0.0,0.000,0.9244164953440561
3779,0.0,0.000,0.9923550647695901
3780,0.0,0.000,0.7284587378640777
3781,0.0,0.000,0.9923550647695901
3782,0.0,0.000,0.8901808785529716
3783,0.0,0.000,0.9923550647695901
3784,0.0,0.000,0.7284587378640777
3785,0.0,0.000,0.5948018747337026
3786,0.0,0.000,0.9923550647695901
3787,0.0,0.000,0.5948018747337026
3788,0.0,0.000,0.9923550647695901
3789,0.0,0.000,0.9923550647695901
3790,0.0,0.000,0.5948018747337026
3791,0.0,0.000,0.9244164953440561
3792,0.0,1.000,0.8333333333333334
3793,0.0,0.000,0.9923550647695901
3794,0.0,0.000,0.9244164953440561
3795,0.0,0.000,0.9244164953440561
3796,1.0,0.000,0.7284587378640777
3797,1.0,0.000,0.9244164953440561
3798,0.0,0.000,0.9244164953440561
3799,0.0,0.000,0.9244164953440561
3800,0.0,0.000,0.9923550647695901
3801,0.0,0.000,1.0
3802,0.0,0.000,0.9244164953440561
3803,1.0,0.000,0.7284587378640777
3804,0.0,0.000,1.0
3805,0.0,0.000,0.9244164953440561
3806,0.0,0.000,0.9923550647695901
3807,0.0,0.000,0.9244164953440561
3808,1.0,0.000,0.5948018747337026
3809,0.0,0.000,0.6
3810,0.0,0.000,0.5948018747337026
3811,0.0,0.000,0.9244164953440561
3812,1.0,0.000,0.7284587378640777
3813,0.0,0.000,0.9923550647695901
3814,1.0,0.000,0.5948018747337026
3815,0.0,0.000,0.9244164953440561
3816,1.0,0.000,0.9244164953440561
3817,0.0,0.000,0.9244164953440561
3818,0.0,0.000,1.0
3819,0.0,0.000,0.9923550647695901
3820,0.0,0.000,0.9923550647695901
3821,0.0,0.000,0.9244164953440561
3822,0.0,0.000,0.9244164953440561
3823,0.0,0.000,0.9244164953440561
3824,0.0,0.000,0.9923550647695901
3825,0.0,0.000,0.7284587378640777
3826,0.0,0.000,1.0
3827,0.0,0.000,0.9244164953440561
3828,0.0,0.000,0.9244164953440561
3829,0.0,0.000,0.8901808785529716
3830,0.0,0.000,0.9923550647695901
3831,0.0,1.000,0.75
3832,0.0,1.000,1.0
3833,0.0,0.000,0.9923550647695901
3834,0.0,0.000,0.5948018747337026
3835,1.0,0.000,0.7284587378640777
3836,0.0,0.000,0.7284587378640777
3837,0.0,0.000,0.5948018747337026
3838,0.0,0.000,0.7284587378640777
3839,0.0,0.000,0.5948018747337026
3840,0.0,0.000,0.9244164953440561
3841,0.0,0.000,0.9923550647695901
3842,0.0,1.000,1.0
3843,1.0,0.000,0.9
3844,0.0,0.000,0.5948018747337026
3845,0.0,0.000,0.9244164953440561
3846,0.0,0.000,0.9923550647695901
3847,0.0,0.000,0.7284587378640777
3848,0.0,0.000,0.9244164953440561
3849,0.0,0.000,0.9923550647695901
3850,0.0,0.000,0.8901808785529716
3851,0.0,0.000,0.9244164953440561
3852,0.0,0.000,0.5948018747337026
3853,1.0,0.000,0.6666666666666666
3854,0.0,0.000,0.7284587378640777
3855,0.0,0.000,0.9244164953440561
3856,0.0,0.000,0.9244164953440561
3857,0.0,0.000,0.9923550647695901
3858,0.0,0.000,0.9244164953440561
3859,0.0,0.000,0.5714285714285714
3860,0.0,0.000,0.7284587378640777
3861,0.0,1.000,1.0
3862,1.0,0.000,0.5948018747337026
3863,0.0,0.000,0.5948018747337026
3864,0.0,0.000,0.9244164953440561
3865,0.0,0.000,0.9244164953440561
3866,0.0,0.000,0.9244164953440561
3867,0.0,0.000,0.9244164953440561
3868,0.0,0.000,0.9244164953440561
3869,0.0,0.000,0.9923550647695901
3870,0.0,0.000,0.9244164953440561
3871,0.0,0.000,0.9923550647695901
3872,0.0,0.000,0.9923550647695901
3873,0.0,0.000,0.9923550647695901
3874,0.0,0.000,0.9923550647695901
3875,0.0,0.000,0.9244164953440561
3876,0.0,0.000,0.7284587378640777
3877,0.0,0.000,0.8
3878,1.0,0.000,1.0
3879,1.0,0.000,0.9244164953440561
3880,1.0,0.000,0.5948018747337026
3881,0.0,0.000,0.9244164953440561
3882,0.0,0.000,0.9244164953440561
3883,0.0,0.000,0.9244164953440561
3884,0.0,0.000,0.9244164953440561
3885,0.0,0.000,0.9923550647695901
3886,0.0,0.000,0.9244164953440561
3887,0.0,0.000,0.9923550647695901
3888,0.0,0.000,0.6
3889,0.0,0.000,0.9923550647695901
3890,0.0,0.000,0.9923550647695901
3891,0.0,0.000,0.8901808785529716
3892,1.0,0.000,1.0
3893,0.0,0.000,0.5948018747337026
3894,0.0,0.000,0.7284587378640777
3895,0.0,0.000,0.7284587378640777
3896,0.0,0.000,0.8901808785529716
3897,0.0,0.000,0.9244164953440561
3898,0.0,0.000,0.9244164953440561
3899,0.0,0.000,0.9244164953440561
3900,0.0,0.000,0.9244164953440561
3901,0.0,0.000,0.9923550647695901
3902,1.0,0.000,0.7284587378640777
3903,0.0,0.000,0.7284587378640777
3904,0.0,0.000,0.9244164953440561
3905,0.0,0.000,0.8901808785529716
3906,0.0,0.000,0.8901808785529716
3907,0.0,0.000,0.9244164953440561
3908,0.0,0.000,0.7284587378640777
3909,0.0,0.000,1.0
3910,0.0,0.000,0.9923550647695901
3911,0.0,0.000,0.9244164953440561
3912,0.0,0.000,0.9244164953440561
3913,0.0,1.000,0.6
3914,0.0,0.000,0.5948018747337026
3915,0.0,0.000,0.9923550647695901
3916,0.0,0.000,0.9244164953440561
3917,0.0,0.000,0.7284587378640777
3918,1.0,0.000,1.0
3919,0.0,0.000,0.9923550647695901
3920,0.0,0.000,0.9244164953440561
3921,0.0,0.000,0.9244164953440561
3922,1.0,0.000,0.7284587378640777
3923,0.0,0.000,0.9244164953440561
3924,1.0,0.000,0.5948018747337026
3925,0.0,0.000,0.5948018747337026
3926,0.0,0.000,0.7284587378640777
3927,0.0,0.000,0.9244164953440561
3928,0.0,0.000,0.9923550647695901
3929,0.0,0.000,0.9923550647695901
3930,0.0,0.000,0.9244164953440561
3931,0.0,0.000,0.7284587378640777
3932,0.0,0.000,1.0
3933,0.0,0.000,0.9244164953440561
3934,0.0,0.000,0.9244164953440561
3935,0.0,0.000,0.7284587378640777
3936,0.0,0.000,0.9244164953440561
3937,0.0,0.000,0.7284587378640777
3938,0.0,0.000,0.5948018747337026
3939,0.0,0.000,0.7284587378640777
3940,1.0,0.000,0.5948018747337026
3941,0.0,1.000,1.0
3942,0.0,0.000,0.9244164953440561
3943,0.0,0.000,0.7284587378640777
3944,0.0,0.000,0.9244164953440561
3945,0.0,0.000,0.9923550647695901
3946,0.0,1.000,1.0
3947,0.0,0.000,0.9244164953440561
3948,0.0,0.000,0.9244164953440561
3949,1.0,0.000,0.5948018747337026
3950,0.0,0.000,0.9244164953440561
3951,0.0,0.000,0.9923550647695901
3952,0.0,0.000,0.9923550647695901
3953,0.0,0.000,0.7284587378640777
3954,0.0,0.000,0.5948018747337026
3955,0.0,0.000,0.9244164953440561
3956,0.0,0.000,0.9244164953440561
3957,0.0,0.000,0.7284587378640777
3958,0.0,0.000,0.9244164953440561
3959,0.0,0.000,0.9244164953440561
3960,0.0,0.000,0.9244164953440561
3961,0.0,0.000,0.8901808785529716
3962,1.0,0.000,0.9244164953440561
3963,1.0,0.000,0.5948018747337026
3964,0.0,0.000,0.9923550647695901
3965,0.0,0.000,0.9244164953440561
3966,0.0,0.000,0.9244164953440561
3967,0.0,0.000,0.9244164953440561
3968,0.0,0.000,0.9923550647695901
3969,0.0,0.000,0.9923550647695901
3970,0.0,0.000,0.9244164953440561
3971,1.0,0.000,0.7272727272727273
3972,0.0,0.000,0.9244164953440561
3973,0.0,0.000,0.9244164953440561
3974,0.0,0.000,0.9923550647695901
3975,0.0,0.000,0.9923550647695901
3976,0.0,0.000,0.9923550647695901
3977,0.0,0.000,0.7284587378640777
3978,0.0,0.000,0.9244164953440561
3979,0.0,0.000,0.9244164953440561
3980,0.0,0.000,0.8901808785529716
3981,0.0,0.000,0.9923550647695901
3982,1.0,1.000,1.0
3983,0.0,0.000,0.9923550647695901
3984,0.0,0.000,0.9244164953440561
3985,0.0,0.000,0.9923550647695901
3986,0.0,0.000,0.9244164953440561
3987,0.0,0.000,0.9244164953440561
3988,0.0,0.000,0.9244164953440561
3989,0.0,0.000,1.0
3990,1.0,0.000,0.5948018747337026
3991,1.0,0.000,0.5948018747337026
3992,0.0,0.000,0.8901808785529716
3993,0.0,0.000,0.9244164953440561
3994,0.0,0.000,0.9244164953440561
3995,0.0,0.000,0.7284587378640777
3996,1.0,0.000,0.5948018747337026
3997,0.0,0.000,0.8901808785529716
3998,0.0,0.000,0.5948018747337026
3999,0.0,0.000,0.9244164953440561
4000,0.0,0.000,0.9244164953440561
4001,0.0,0.000,0.9923550647695901
4002,0.0,0.000,0.9923550647695901
4003,0.0,0.000,0.7284587378640777
4004,1.0,1.000,1.0
4005,0.0,0.000,0.9923550647695901
4006,0.0,0.000,0.8901808785529716
4007,1.0,0.000,0.9244164953440561
4008,0.0,0.000,0.9244164953440561
4009,0.0,0.000,0.9923550647695901
4010,0.0,0.000,0.9923550647695901
4011,1.0,0.000,0.6666666666666666
4012,0.0,0.000,0.9923550647695901
4013,0.0,1.000,0.5714285714285714
4014,1.0,1.000,1.0
4015,0.0,0.000,0.8901808785529716
4016,0.0,0.000,0.5948018747337026
4017,0.0,0.000,0.9923550647695901
4018,0.0,1.000,0.7272727272727273
4019,0.0,0.000,0.9244164953440561
4020,1.0,0.000,0.8901808785529716
4021,0.0,0.000,0.9923550647695901
4022,1.0,0.000,0.7284587378640777
4023,0.0,0.000,0.9244164953440561
4024,0.0,0.000,0.9244164953440561
4025,0.0,0.000,0.9244164953440561
4026,0.0,0.000,0.5948018747337026
4027,0.0,0.000,0.9923550647695901
4028,0.0,0.000,0.9244164953440561
4029,0.0,0.000,0.9244164953440561
4030,1.0,1.000,0.6666666666666666
4031,0.0,0.000,0.9244164953440561
4032,0.0,0.000,0.8901808785529716
4033,0.0,1.000,1.0
4034,0.0,0.000,0.7284587378640777
4035,0.0,0.000,0.9923550647695901
4036,0.0,0.000,0.9244164953440561
4037,0.0,0.000,0.9244164953440561
4038,0.0,0.000,0.5948018747337026
4039,0.0,0.000,0.9923550647695901
4040,0.0,0.000,0.9244164953440561
4041,0.0,0.000,0.5948018747337026
4042,0.0,0.000,0.9923550647695901
4043,0.0,0.000,0.9923550647695901
4044,0.0,0.000,0.9244164953440561
4045,0.0,0.000,0.9923550647695901
4046,1.0,0.000,0.5948018747337026
4047,0.0,0.000,0.5948018747337026
4048,0.0,0.000,0.9244164953440561
4049,0.0,0.000,0.5948018747337026
4050,0.0,0.000,0.9244164953440561
4051,0.0,0.000,0.9923550647695901
4052,0.0,0.000,0.9244164953440561
4053,1.0,0.000,0.7284587378640777
4054,0.0,0.000,0.5948018747337026
4055,1.0,0.000,0.9244164953440561
4056,0.0,0.000,0.9244164953440561
4057,0.0,0.000,0.9244164953440561
4058,0.0,0.000,0.9244164953440561
4059,0.0,0.000,0.7284587378640777
4060,0.0,0.000,0.9244164953440561
4061,0.0,0.000,1.0
4062,1.0,0.000,0.5948018747337026
4063,0.0,0.000,0.9923550647695901
4064,0.0,0.000,0.9244164953440561
4065,0.0,0.000,0.9244164953440561
4066,0.0,0.000,0.9244164953440561
4067,0.0,0.000,0.9244164953440561
4068,0.0,0.000,0.9923550647695901
4069,0.0,0.000,0.9244164953440561
4070,0.0,0.000,0.7284587378640777
4071,0.0,0.000,0.9923550647695901
4072,0.0,0.000,0.9923550647695901
4073,1.0,0.000,0.7284587378640777
4074,0.0,0.000,0.9923550647695901
4075,0.0,0.000,0.9244164953440561
4076,0.0,0.000,0.9244164953440561
4077,1.0,0.000,0.9244164953440561
4078,0.0,0.000,0.9244164953440561
4079,0.0,0.000,0.9244164953440561
4080,0.0,0.000,0.9923550647695901
4081,0.0,0.000,0.9923550647695901
4082,0.0,0.000,0.9923550647695901
4083,0.0,0.000,0.9244164953440561
4084,1.0,0.000,0.9244164953440561
4085,0.0,0.000,0.9923550647695901
4086,0.0,0.000,0.7284587378640777
4087,0.0,0.000,0.9244164953440561
4088,0.0,0.000,0.9923550647695901
4089,0.0,0.000,0.9923550647695901
4090,0.0,0.000,0.9923550647695901
4091,0.0,0.000,0.9244164953440561
4092,0.0,0.000,0.5948018747337026
4093,0.0,0.000,0.9244164953440561
4094,1.0,0.000,0.9244164953440561
4095,0.0,0.000,0.9923550647695901
4096,0.0,0.000,0.9244164953440561
4097,1.0,1.000,0.5454545454545454
4098,0.0,0.000,0.9244164953440561
4099,0.0,0.000,0.9244164953440561
4100,1.0,0.000,0.9090909090909091
4101,1.0,0.000,0.7284587378640777
4102,0.0,0.000,0.9923550647695901
4103,0.0,0.000,0.7284587378640777
4104,0.0,0.000,0.9244164953440561
4105,0.0,0.000,0.9923550647695901
4106,1.0,0.000,0.7284587378640777
4107,1.0,1.000,1.0
4108,0.0,0.000,0.9923550647695901
4109,0.0,0.000,0.9923550647695901
4110,0.0,0.000,0.9244164953440561
4111,0.0,0.000,0.9244164953440561
4112,1.0,0.000,0.9244164953440561
4113,0.0,0.000,0.9244164953440561
4114,0.0,0.000,0.9244164953440561
4115,0.0,0.000,0.9244164953440561
4116,0.0,0.000,1.0
4117,1.0,0.000,0.9244164953440561
4118,0.0,0.000,0.9923550647695901
4119,0.0,0.000,0.9244164953440561
4120,0.0,0.000,0.5948018747337026
4121,0.0,0.000,0.9244164953440561
4122,0.0,0.000,0.9244164953440561
4123,1.0,1.000,1.0
4124,1.0,0.000,1.0
4125,0.0,0.000,0.9244164953440561
4126,0.0,0.000,1.0
4127,0.0,0.000,0.9244164953440561
4128,0.0,0.000,0.7284587378640777
4129,1.0,1.000,1.0
4130,0.0,0.000,1.0
4131,1.0,0.000,0.7284587378640777
4132,1.0,0.000,0.9244164953440561
4133,0.0,0.000,0.9244164953440561
4134,0.0,0.000,0.9244164953440561
4135,0.0,0.000,0.9923550647695901
4136,1.0,0.000,0.9244164953440561
4137,0.0,0.000,0.9244164953440561
4138,0.0,0.000,1.0
4139,1.0,0.000,0.8333333333333334
4140,1.0,0.000,0.9923550647695901
4141,0.0,0.000,0.9244164953440561
4142,1.0,0.000,0.7284587378640777
4143,0.0,0.000,0.8901808785529716
4144,0.0,0.000,0.9923550647695901
4145,0.0,0.000,0.9244164953440561
4146,0.0,0.000,0.9244164953440561
4147,0.0,0.000,1.0
4148,0.0,0.000,0.9244164953440561
4149,0.0,0.000,0.9923550647695901
4150,0.0,0.000,0.9244164953440561
4151,0.0,0.000,0.9244164953440561
4152,1.0,0.000,0.5948018747337026
4153,0.0,0.000,0.8901808785529716
4154,0.0,1.000,1.0
4155,0.0,0.000,0.9923550647695901
4156,0.0,0.000,0.9923550647695901
4157,0.0,0.000,0.8901808785529716
4158,0.0,0.000,0.9923550647695901
4159,0.0,0.000,0.9244164953440561
4160,1.0,0.000,0.9244164953440561
4161,0.0,0.000,0.9923550647695901
4162,0.0,0.000,0.9923550647695901
4163,0.0,0.000,0.9923550647695901
4164,1.0,1.000,1.0
4165,0.0,0.000,0.9244164953440561
4166,0.0,0.000,0.8901808785529716
4167,0.0,0.000,0.9244164953440561
4168,0.0,1.000,0.8333333333333334
4169,0.0,0.000,0.9923550647695901
4170,0.0,0.000,0.9244164953440561
4171,1.0,0.000,0.7284587378640777
4172,0.0,0.000,0.9244164953440561
4173,0.0,0.000,0.9244164953440561
4174,1.0,0.000,0.5948018747337026
4175,0.0,0.000,0.9244164953440561
4176,0.0,0.000,0.9923550647695901
4177,0.0,0.000,0.9923550647695901
4178,1.0,0.000,0.9244164953440561
4179,0.0,0.000,0.9244164953440561
4180,0.0,0.000,0.7284587378640777
4181,1.0,0.000,0.9244164953440561
4182,0.0,0.000,1.0
4183,0.0,1.000,0.7
4184,0.0,0.000,0.9244164953440561
4185,0.0,0.000,0.9244164953440561
4186,1.0,0.000,0.5948018747337026
4187,1.0,0.000,0.9244164953440561
4188,0.0,0.000,0.9923550647695901
4189,0.0,0.000,0.9244164953440561
4190,1.0,0.000,0.5948018747337026
4191,0.0,0.000,0.9244164953440561
4192,0.0,0.000,0.7777777777777778
4193,0.0,0.000,0.7284587378640777
4194,0.0,0.000,0.5948018747337026
4195,1.0,0.000,0.7284587378640777
4196,0.0,0.000,0.9923550647695901
4197,1.0,1.000,0.5
4198,0.0,0.000,0.9244164953440561
4199,0.0,0.000,1.0
4200,0.0,0.000,0.9923550647695901
4201,0.0,0.000,0.9244164953440561
4202,0.0,0.000,0.9923550647695901
4203,0.0,0.000,0.9923550647695901
4204,0.0,0.000,0.9923550647695901
4205,0.0,0.000,0.9244164953440561
4206,0.0,0.000,0.9923550647695901
4207,0.0,0.000,0.9923550647695901
4208,0.0,0.000,0.5948018747337026
4209,0.0,0.000,0.9244164953440561
4210,0.0,0.000,0.9244164953440561
4211,0.0,0.000,0.9244164953440561
4212,0.0,0.000,0.9244164953440561
4213,0.0,0.000,0.7284587378640777
4214,0.0,0.000,0.9244164953440561
4215,0.0,0.000,0.9244164953440561
4216,0.0,0.000,0.9244164953440561
4217,0.0,0.000,0.7284587378640777
4218,0.0,0.000,0.9244164953440561
4219,0.0,0.000,0.7284587378640777
4220,0.0,1.000,0.7
4221,0.0,0.000,0.9244164953440561
4222,0.0,0.000,0.8901808785529716
4223,0.0,0.000,0.9923550647695901
4224,0.0,0.000,0.9923550647695901
4225,1.0,0.000,0.7284587378640777
4226,0.0,0.000,0.9244164953440561
4227,0.0,0.000,0.9244164953440561
4228,0.0,0.000,0.9244164953440561
4229,0.0,0.000,0.9923550647695901
4230,0.0,0.000,0.7284587378640777
4231,0.0,0.000,0.7284587378640777
4232,0.0,0.000,0.9923550647695901
4233,0.0,0.000,0.9244164953440561
4234,0.0,0.000,0.9923550647695901
4235,0.0,0.000,0.9244164953440561
4236,0.0,0.000,0.9244164953440561
4237,1.0,0.000,1.0
4238,0.0,0.000,0.9244164953440561
4239,0.0,0.000,0.9923550647695901
4240,1.0,0.000,0.7284587378640777
4241,0.0,0.000,0.9244164953440561
4242,0.0,0.000,0.9923550647695901
4243,0.0,0.000,0.7284587378640777
4244,0.0,0.000,0.9923550647695901
4245,1.0,0.000,0.5948018747337026
4246,0.0,0.000,0.9923550647695901
4247,0.0,0.000,0.9923550647695901
4248,1.0,0.000,0.8333333333333334
4249,0.0,0.000,0.9923550647695901
4250,0.0,0.000,0.9923550647695901
4251,0.0,0.000,0.9244164953440561
4252,0.0,0.000,0.5948018747337026
4253,0.0,0.000,0.9244164953440561
4254,1.0,0.000,0.5948018747337026
4255,0.0,0.000,0.9923550647695901
4256,0.0,0.000,0.5948018747337026
4257,0.0,0.000,0.9244164953440561
4258,0.0,0.000,0.7284587378640777
4259,0.0,0.000,0.9244164953440561
4260,1.0,1.000,0.8
4261,1.0,0.000,0.5948018747337026
4262,0.0,0.000,0.9244164953440561
4263,0.0,0.000,0.9244164953440561
4264,0.0,0.000,0.9923550647695901
4265,1.0,1.000,1.0
4266,0.0,0.000,0.7284587378640777
4267,1.0,0.000,0.7284587378640777
4268,0.0,0.000,0.9244164953440561
4269,0.0,0.000,0.7284587378640777
4270,0.0,0.000,0.9923550647695901
4271,0.0,0.000,0.5948018747337026
4272,0.0,0.000,0.7284587378640777
4273,0.0,0.000,1.0
4274,0.0,0.000,0.9244164953440561
4275,0.0,0.000,0.9923550647695901
4276,0.0,0.000,0.9244164953440561
4277,1.0,0.000,0.7284587378640777
4278,0.0,0.000,0.9244164953440561
4279,0.0,0.000,0.9923550647695901
4280,1.0,0.000,0.5948018747337026
4281,0.0,0.000,0.9244164953440561
4282,0.0,0.000,0.9244164953440561
4283,0.0,0.000,0.9923550647695901
4284,0.0,0.000,0.9923550647695901
4285,0.0,0.000,0.9244164953440561
4286,0.0,0.000,0.9244164953440561
4287,0.0,0.000,0.9244164953440561
4288,0.0,0.000,0.9244164953440561
4289,0.0,0.000,0.9923550647695901
4290,0.0,0.000,0.7284587378640777
4291,0.0,0.000,0.7284587378640777
4292,0.0,0.000,0.9244164953440561
4293,0.0,0.000,0.9244164953440561
4294,0.0,0.000,0.9244164953440561
4295,0.0,0.000,0.7284587378640777
4296,1.0,1.000,1.0
4297,0.0,0.000,0.9244164953440561
4298,1.0,0.000,0.5948018747337026
4299,0.0,0.000,0.9923550647695901
4300,0.0,0.000,0.9923550647695901
4301,0.0,0.000,0.6363636363636364
4302,0.0,0.000,0.5948018747337026
4303,0.0,0.000,0.5948018747337026
4304,0.0,0.000,0.5948018747337026
4305,0.0,0.000,0.9244164953440561
4306,1.0,0.000,0.5948018747337026
4307,0.0,0.000,0.9244164953440561
4308,0.0,0.000,0.9923550647695901
4309,0.0,0.000,0.9244164953440561
4310,1.0,0.000,0.5948018747337026
4311,0.0,0.000,0.9244164953440561
4312,0.0,0.000,0.9244164953440561
4313,0.0,0.000,0.9923550647695901
4314,0.0,1.000,0.75
4315,1.0,1.000,1.0
4316,0.0,0.000,0.7284587378640777
4317,0.0,0.000,0.9244164953440561
4318,0.0,0.000,0.9244164953440561
4319,0.0,0.000,0.9244164953440561
4320,0.0,0.000,0.9244164953440561
4321,0.0,0.000,0.7284587378640777
4322,1.0,0.000,0.8901808785529716
4323,1.0,0.000,1.0
4324,0.0,0.000,0.9244164953440561
4325,1.0,0.000,0.9244164953440561
4326,0.0,0.000,0.9244164953440561
4327,0.0,0.000,0.5948018747337026
4328,0.0,0.000,0.7284587378640777
4329,0.0,0.000,0.9244164953440561
4330,0.0,0.000,0.9923550647695901
4331,0.0,0.000,0.9923550647695901
4332,0.0,0.000,0.9244164953440561
4333,1.0,0.000,0.7284587378640777
4334,0.0,0.000,0.9923550647695901
4335,0.0,0.000,0.9244164953440561
4336,0.0,0.000,0.9244164953440561
4337,0.0,0.000,0.7284587378640777
4338,0.0,0.000,0.7284587378640777
4339,1.0,0.000,0.7284587378640777
4340,0.0,0.000,0.9923550647695901
4341,1.0,0.000,0.875
4342,0.0,0.000,0.9244164953440561
4343,0.0,0.000,0.9244164953440561
4344,0.0,0.000,0.7284587378640777
4345,0.0,0.000,0.9923550647695901
4346,0.0,0.000,0.7284587378640777
4347,0.0,0.000,0.9244164953440561
4348,0.0,0.000,0.9244164953440561
4349,0.0,0.000,0.9244164953440561
4350,0.0,0.000,0.9244164953440561
4351,0.0,0.000,0.9244164953440561
4352,1.0,0.000,0.7284587378640777
4353,0.0,0.000,0.9244164953440561
4354,1.0,0.000,0.7284587378640777
4355,1.0,0.000,0.8
4356,0.0,0.000,0.9244164953440561
4357,0.0,1.000,1.0
4358,0.0,0.000,0.7284587378640777
4359,0.0,0.000,0.9923550647695901
4360,0.0,0.000,0.9244164953440561
4361,1.0,0.000,0.5948018747337026
4362,0.0,0.000,0.9923550647695901
4363,0.0,0.000,0.9244164953440561
4364,1.0,0.000,0.9244164953440561
4365,0.0,0.000,0.9923550647695901
4366,0.0,1.000,0.6666666666666666
4367,0.0,0.000,0.6666666666666666
4368,0.0,0.000,0.9923550647695901
4369,0.0,0.000,0.7284587378640777
4370,0.0,1.000,1.0
4371,0.0,0.000,0.9923550647695901
4372,0.0,0.000,0.9244164953440561
4373,0.0,0.000,0.9923550647695901
4374,0.0,0.000,0.9244164953440561
4375,0.0,0.000,0.9244164953440561
4376,0.0,0.000,0.875
4377,0.0,1.000,1.0
4378,1.0,0.000,0.5948018747337026
4379,0.0,0.000,0.9244164953440561
4380,0.0,0.000,0.9923550647695901
4381,0.0,0.000,0.9923550647695901
4382,0.0,0.000,0.9244164953440561
4383,0.0,0.000,0.9244164953440561
4384,0.0,0.000,0.9244164953440561
4385,0.0,0.000,0.8901808785529716
4386,0.0,0.000,0.9244164953440561
4387,0.0,0.000,0.9923550647695901
4388,1.0,0.000,0.7284587378640777
4389,0.0,0.000,0.9244164953440561
4390,0.0,0.000,0.9923550647695901
4391,0.0,0.000,0.9244164953440561
4392,1.0,0.000,0.5948018747337026
4393,0.0,0.000,0.9244164953440561
4394,0.0,0.000,0.9244164953440561
4395,1.0,0.000,0.7284587378640777
4396,1.0,1.000,0.6666666666666666
4397,0.0,0.000,0.9923550647695901
4398,1.0,0.000,0.8901808785529716
4399,0.0,1.000,0.8
4400,0.0,0.000,0.7284587378640777
4401,0.0,0.000,0.9244164953440561
4402,0.0,0.000,0.9244164953440561
4403,0.0,0.000,0.5948018747337026
4404,0.0,0.000,0.9923550647695901
4405,0.0,0.000,0.8901808785529716
4406,0.0,0.000,0.9923550647695901
4407,0.0,0.000,0.8901808785529716
4408,0.0,0.000,0.9244164953440561
4409,0.0,0.000,0.9923550647695901
4410,0.0,0.000,0.9244164953440561
4411,0.0,0.000,0.9923550647695901
4412,1.0,0.000,0.9244164953440561
4413,0.0,0.000,0.9244164953440561
4414,0.0,0.000,0.9244164953440561
4415,1.0,0.000,0.5948018747337026
4416,0.0,0.000,0.9244164953440561
4417,1.0,1.000,0.8571428571428571
4418,0.0,0.000,0.7284587378640777
4419,0.0,0.000,0.9244164953440561
4420,1.0,0.000,0.5948018747337026
4421,0.0,0.000,0.9923550647695901
4422,0.0,0.000,0.9244164953440561
4423,0.0,0.000,0.9244164953440561
4424,1.0,0.000,0.5948018747337026
4425,0.0,0.000,0.9244164953440561
4426,1.0,0.000,0.9244164953440561
4427,0.0,0.000,0.5948018747337026
4428,0.0,0.000,0.9923550647695901
4429,0.0,0.000,0.9923550647695901
4430,1.0,0.000,0.7284587378640777
4431,0.0,0.000,0.8901808785529716
4432,0.0,0.000,0.9244164953440561
4433,0.0,0.000,0.9244164953440561
4434,0.0,0.000,0.7284587378640777
4435,0.0,0.000,0.7284587378640777
4436,0.0,0.000,0.7284587378640777
4437,0.0,0.000,0.7284587378640777
4438,0.0,0.000,0.5948018747337026
4439,0.0,0.000,0.7284587378640777
4440,0.0,0.000,0.7284587378640777
4441,0.0,0.000,0.9244164953440561
4442,1.0,0.000,0.7284587378640777
4443,0.0,0.000,1.0
4444,0.0,0.000,0.7284587378640777
4445,0.0,0.000,0.5948018747337026
4446,0.0,0.000,0.7284587378640777
4447,0.0,0.000,0.9244164953440561
4448,0.0,0.000,0.7284587378640777
4449,0.0,0.000,0.7284587378640777
4450,0.0,0.000,0.9244164953440561
4451,0.0,0.000,0.8901808785529716
4452,1.0,0.000,0.5948018747337026
4453,0.0,0.000,0.9244164953440561
4454,1.0,0.000,0.5948018747337026
4455,0.0,0.000,0.9244164953440561
4456,0.0,0.000,0.9244164953440561
4457,0.0,0.000,0.9923550647695901
4458,0.0,0.000,0.7284587378640777
4459,0.0,1.000,1.0
4460,0.0,0.000,0.7284587378640777
4461,0.0,0.000,0.9923550647695901
4462,0.0,0.000,0.9923550647695901
4463,0.0,0.000,0.9244164953440561
4464,0.0,0.000,0.7284587378640777
4465,0.0,0.000,0.9244164953440561
4466,0.0,0.000,0.9244164953440561
4467,0.0,0.000,0.9244164953440561
4468,0.0,0.000,0.7284587378640777
4469,0.0,0.000,0.7284587378640777
4470,0.0,0.000,0.9244164953440561
4471,0.0,0.000,0.9244164953440561
4472,0.0,0.000,0.7284587378640777
4473,0.0,0.000,0.9244164953440561
4474,1.0,0.000,0.5948018747337026
4475,0.0,0.000,0.9923550647695901
4476,0.0,0.000,0.9244164953440561
4477,0.0,0.000,0.5948018747337026
4478,0.0,0.000,0.9244164953440561
4479,0.0,0.000,0.9244164953440561
4480,0.0,0.000,0.9923550647695901
4481,0.0,0.000,0.9244164953440561
4482,0.0,0.000,0.9244164953440561
4483,0.0,0.000,0.9923550647695901
4484,1.0,0.000,0.8901808785529716
4485,0.0,0.000,0.7284587378640777
